,lcl_id,train_test_split,month_name,dayofweek,hhourly_rank,hh_avg,weekly_rank
4864394,MAC005464,test,February,3,26,0.241,123
4864395,MAC005464,test,February,3,27,0.2332,124
4864396,MAC005464,test,February,3,28,0.2528,125
4864397,MAC005464,test,February,3,29,0.2447,126
4864398,MAC005464,test,February,3,30,0.2467,127
4864399,MAC005464,test,February,3,31,0.2928,128
4864400,MAC005464,test,February,3,32,0.272,129
4864401,MAC005464,test,February,3,33,0.2682,130
4864402,MAC005464,test,February,3,34,0.2465,131
4864403,MAC005464,test,February,3,35,0.3982,132
4864404,MAC005464,test,February,3,36,0.6838,133
4864405,MAC005464,test,February,3,37,0.3255,134
4864406,MAC005464,test,February,3,38,0.2642,135
4864407,MAC005464,test,February,3,39,0.2577,136
4864408,MAC005464,test,February,3,40,0.2665,137
4864409,MAC005464,test,February,3,41,0.2428,138
4864410,MAC005464,test,February,3,42,0.234,139
4864411,MAC005464,test,February,3,43,0.3105,140
4864412,MAC005464,test,February,3,44,0.2567,141
4864413,MAC005464,test,February,3,45,0.2415,142
4864414,MAC005464,test,February,3,46,0.2598,143
4864415,MAC005464,test,February,3,47,0.243,144
4864416,MAC005464,test,February,4,0,0.2193,145
4864417,MAC005464,test,February,4,1,0.2157,146
4864418,MAC005464,test,February,4,2,0.2017,147
4864419,MAC005464,test,February,4,3,0.2055,148
4864420,MAC005464,test,February,4,4,0.2137,149
4864421,MAC005464,test,February,4,5,0.1965,150
4864422,MAC005464,test,February,4,6,0.194,151
4864423,MAC005464,test,February,4,7,0.2155,152
4864424,MAC005464,test,February,4,8,0.2085,153
4864425,MAC005464,test,February,4,9,0.2077,154
4864426,MAC005464,test,February,4,10,0.7725,155
4864427,MAC005464,test,February,4,11,0.4273,156
4864428,MAC005464,test,February,4,12,0.319,157
4864429,MAC005464,test,February,4,13,0.2618,158
4864430,MAC005464,test,February,4,14,0.248,159
4864431,MAC005464,test,February,4,15,0.252,160
4864432,MAC005464,test,February,4,16,0.2362,161
4864433,MAC005464,test,February,4,17,0.278,162
4864434,MAC005464,test,February,4,18,0.344,163
4864435,MAC005464,test,February,4,19,0.4027,164
4864436,MAC005464,test,February,4,20,0.3073,165
4864437,MAC005464,test,February,4,21,0.3095,166
4864438,MAC005464,test,February,4,22,0.43,167
4864439,MAC005464,test,February,4,23,0.2378,168
4864440,MAC005464,test,February,4,24,0.2668,169
4864441,MAC005464,test,February,4,25,0.2692,170
4864442,MAC005464,test,February,4,26,0.2447,171
4864443,MAC005464,test,February,4,27,0.2415,172
4864444,MAC005464,test,February,4,28,0.2437,173
4864445,MAC005464,test,February,4,29,0.263,174
4864446,MAC005464,test,February,4,30,0.2495,175
4864447,MAC005464,test,February,4,31,0.2833,176
4864448,MAC005464,test,February,4,32,0.2635,177
4864449,MAC005464,test,February,4,33,0.299,178
4864450,MAC005464,test,February,4,34,0.2672,179
4864451,MAC005464,test,February,4,35,0.276,180
4864452,MAC005464,test,February,4,36,0.524,181
4864453,MAC005464,test,February,4,37,0.3397,182
4864454,MAC005464,test,February,4,38,0.3787,183
4864455,MAC005464,test,February,4,39,0.2708,184
4864456,MAC005464,test,February,4,40,0.3995,185
4864457,MAC005464,test,February,4,41,0.2385,186
4864458,MAC005464,test,February,4,42,0.2283,187
4864459,MAC005464,test,February,4,43,0.29,188
4864460,MAC005464,test,February,4,44,0.2805,189
4864461,MAC005464,test,February,4,45,0.2188,190
4864462,MAC005464,test,February,4,46,0.2165,191
4864463,MAC005464,test,February,4,47,0.189,192
4864464,MAC005464,test,February,5,0,0.1954,193
4864465,MAC005464,test,February,5,1,0.2107,194
4864466,MAC005464,test,February,5,2,0.178,195
4864467,MAC005464,test,February,5,3,0.1808,196
4864468,MAC005464,test,February,5,4,0.2053,197
4864469,MAC005464,test,February,5,5,0.165,198
4864470,MAC005464,test,February,5,6,0.193,199
4864471,MAC005464,test,February,5,7,0.2228,200
4864472,MAC005464,test,February,5,8,0.1963,201
4864473,MAC005464,test,February,5,9,0.2335,202
4864474,MAC005464,test,February,5,10,0.3967,203
4864475,MAC005464,test,February,5,11,0.5433,204
4864476,MAC005464,test,February,5,12,0.3395,205
4864477,MAC005464,test,February,5,13,0.2712,206
4864478,MAC005464,test,February,5,14,0.2675,207
4864479,MAC005464,test,February,5,15,0.2427,208
4864480,MAC005464,test,February,5,16,0.251,209
4864481,MAC005464,test,February,5,17,0.2562,210
4864482,MAC005464,test,February,5,18,0.252,211
4864483,MAC005464,test,February,5,19,0.2243,212
4864484,MAC005464,test,February,5,20,0.235,213
4864485,MAC005464,test,February,5,21,0.1973,214
4864486,MAC005464,test,February,5,22,0.3307,215
4864487,MAC005464,test,February,5,23,0.2987,216
4864488,MAC005464,test,February,5,24,0.3322,217
4864489,MAC005464,test,February,5,25,0.2472,218
4864490,MAC005464,test,February,5,26,0.2253,219
4864491,MAC005464,test,February,5,27,0.2522,220
4864492,MAC005464,test,February,5,28,0.226,221
4864493,MAC005464,test,February,5,29,0.2135,222
4864494,MAC005464,test,February,5,30,0.233,223
4864495,MAC005464,test,February,5,31,0.2602,224
4864496,MAC005464,test,February,5,32,0.2815,225
4864497,MAC005464,test,February,5,33,0.2512,226
4864498,MAC005464,test,February,5,34,0.238,227
4864499,MAC005464,test,February,5,35,0.2445,228
4864500,MAC005464,test,February,5,36,0.547,229
4864501,MAC005464,test,February,5,37,0.5503,230
4864502,MAC005464,test,February,5,38,0.259,231
4864503,MAC005464,test,February,5,39,0.2535,232
4864504,MAC005464,test,February,5,40,0.2255,233
4864505,MAC005464,test,February,5,41,0.2258,234
4864506,MAC005464,test,February,5,42,0.235,235
4864507,MAC005464,test,February,5,43,0.2787,236
4864508,MAC005464,test,February,5,44,0.2993,237
4864509,MAC005464,test,February,5,45,0.2583,238
4864510,MAC005464,test,February,5,46,0.2365,239
4864511,MAC005464,test,February,5,47,0.209,240
4864512,MAC005464,test,February,6,0,0.2157,241
4864513,MAC005464,test,February,6,1,0.216,242
4864514,MAC005464,test,February,6,2,0.2203,243
4864515,MAC005464,test,February,6,3,0.206,244
4864516,MAC005464,test,February,6,4,0.204,245
4864517,MAC005464,test,February,6,5,0.2095,246
4864518,MAC005464,test,February,6,6,0.1948,247
4864519,MAC005464,test,February,6,7,0.2135,248
4864520,MAC005464,test,February,6,8,0.2107,249
4864521,MAC005464,test,February,6,9,0.2208,250
4864522,MAC005464,test,February,6,10,0.321,251
4864523,MAC005464,test,February,6,11,0.3875,252
4864524,MAC005464,test,February,6,12,0.3538,253
4864525,MAC005464,test,February,6,13,0.4522,254
4864526,MAC005464,test,February,6,14,0.3525,255
4864527,MAC005464,test,February,6,15,0.5927,256
4864528,MAC005464,test,February,6,16,0.2435,257
4864529,MAC005464,test,February,6,17,0.2602,258
4864530,MAC005464,test,February,6,18,0.2865,259
4864531,MAC005464,test,February,6,19,0.243,260
4864532,MAC005464,test,February,6,20,0.249,261
4864533,MAC005464,test,February,6,21,0.234,262
4864534,MAC005464,test,February,6,22,0.251,263
4864535,MAC005464,test,February,6,23,0.2458,264
4864536,MAC005464,test,February,6,24,0.2705,265
4864537,MAC005464,test,February,6,25,0.292,266
4864538,MAC005464,test,February,6,26,0.259,267
4864539,MAC005464,test,February,6,27,0.2627,268
4864540,MAC005464,test,February,6,28,0.265,269
4864541,MAC005464,test,February,6,29,0.2445,270
4864542,MAC005464,test,February,6,30,0.276,271
4864543,MAC005464,test,February,6,31,0.323,272
4864544,MAC005464,test,February,6,32,0.3147,273
4864545,MAC005464,test,February,6,33,0.2728,274
4864546,MAC005464,test,February,6,34,0.2592,275
4864547,MAC005464,test,February,6,35,0.2805,276
4864548,MAC005464,test,February,6,36,0.479,277
4864549,MAC005464,test,February,6,37,0.4438,278
4864550,MAC005464,test,February,6,38,0.3125,279
4864551,MAC005464,test,February,6,39,0.3877,280
4864552,MAC005464,test,February,6,40,0.375,281
4864553,MAC005464,test,February,6,41,0.303,282
4864554,MAC005464,test,February,6,42,0.24,283
4864555,MAC005464,test,February,6,43,0.3025,284
4864556,MAC005464,test,February,6,44,0.3028,285
4864557,MAC005464,test,February,6,45,0.2505,286
4864558,MAC005464,test,February,6,46,0.2467,287
4864559,MAC005464,test,February,6,47,0.2362,288
4864560,MAC005464,test,February,7,0,0.2258,289
4864561,MAC005464,test,February,7,1,0.2058,290
4864562,MAC005464,test,February,7,2,0.2127,291
4864563,MAC005464,test,February,7,3,0.2055,292
4864564,MAC005464,test,February,7,4,0.1905,293
4864565,MAC005464,test,February,7,5,0.19,294
4864566,MAC005464,test,February,7,6,0.1918,295
4864567,MAC005464,test,February,7,7,0.2025,296
4864568,MAC005464,test,February,7,8,0.2,297
4864569,MAC005464,test,February,7,9,0.207,298
4864570,MAC005464,test,February,7,10,0.203,299
4864571,MAC005464,test,February,7,11,0.2015,300
4864572,MAC005464,test,February,7,12,0.1727,301
4864573,MAC005464,test,February,7,13,0.1785,302
4864574,MAC005464,test,February,7,14,0.2005,303
4864575,MAC005464,test,February,7,15,0.5968,304
4864576,MAC005464,test,February,7,16,0.7622,305
4864577,MAC005464,test,February,7,17,0.6935,306
4864578,MAC005464,test,February,7,18,0.31,307
4864579,MAC005464,test,February,7,19,0.2445,308
4864580,MAC005464,test,February,7,20,0.1898,309
4864581,MAC005464,test,February,7,21,0.1727,310
4864582,MAC005464,test,February,7,22,0.1815,311
4864583,MAC005464,test,February,7,23,0.1815,312
4864584,MAC005464,test,February,7,24,0.183,313
4864585,MAC005464,test,February,7,25,0.2213,314
4864586,MAC005464,test,February,7,26,0.1812,315
4864587,MAC005464,test,February,7,27,0.2092,316
4864588,MAC005464,test,February,7,28,0.2258,317
4864589,MAC005464,test,February,7,29,0.2122,318
4864590,MAC005464,test,February,7,30,0.211,319
4864591,MAC005464,test,February,7,31,0.2797,320
4864592,MAC005464,test,February,7,32,0.4462,321
4864593,MAC005464,test,February,7,33,0.2528,322
4864594,MAC005464,test,February,7,34,0.3877,323
4864595,MAC005464,test,February,7,35,0.2697,324
4864596,MAC005464,test,February,7,36,0.376,325
4864597,MAC005464,test,February,7,37,0.1895,326
4864598,MAC005464,test,February,7,38,0.201,327
4864599,MAC005464,test,February,7,39,0.204,328
4864600,MAC005464,test,February,7,40,0.2048,329
4864601,MAC005464,test,February,7,41,0.4485,330
4864602,MAC005464,test,February,7,42,0.398,331
4864603,MAC005464,test,February,7,43,0.3995,332
4864604,MAC005464,test,February,7,44,0.2913,333
4864605,MAC005464,test,February,7,45,0.254,334
4864606,MAC005464,test,February,7,46,0.2582,335
4864607,MAC005464,test,February,7,47,0.2545,336
4864608,MAC005464,test,January,1,0,0.2243,1
4864609,MAC005464,test,January,1,1,0.2318,2
4864610,MAC005464,test,January,1,2,0.2445,3
4864611,MAC005464,test,January,1,3,0.2185,4
4864612,MAC005464,test,January,1,4,0.2233,5
4864613,MAC005464,test,January,1,5,0.2278,6
4864614,MAC005464,test,January,1,6,0.1903,7
4864615,MAC005464,test,January,1,7,0.2425,8
4864616,MAC005464,test,January,1,8,0.226,9
4864617,MAC005464,test,January,1,9,0.228,10
4864618,MAC005464,test,January,1,10,0.2237,11
4864619,MAC005464,test,January,1,11,0.2197,12
4864620,MAC005464,test,January,1,12,0.2067,13
4864621,MAC005464,test,January,1,13,0.2243,14
4864622,MAC005464,test,January,1,14,0.2238,15
4864623,MAC005464,test,January,1,15,0.3702,16
4864624,MAC005464,test,January,1,16,0.741,17
4864625,MAC005464,test,January,1,17,0.732,18
4864626,MAC005464,test,January,1,18,0.5265,19
4864627,MAC005464,test,January,1,19,1.1165,20
4864628,MAC005464,test,January,1,20,0.947,21
4864629,MAC005464,test,January,1,21,0.6165,22
4864630,MAC005464,test,January,1,22,0.5987,23
4864631,MAC005464,test,January,1,23,0.4793,24
4864632,MAC005464,test,January,1,24,0.3045,25
4864633,MAC005464,test,January,1,25,0.2897,26
4864634,MAC005464,test,January,1,26,0.2745,27
4864635,MAC005464,test,January,1,27,0.2545,28
4864636,MAC005464,test,January,1,28,0.272,29
4864637,MAC005464,test,January,1,29,0.26,30
4864638,MAC005464,test,January,1,30,0.37,31
4864639,MAC005464,test,January,1,31,0.4228,32
4864640,MAC005464,test,January,1,32,0.6298,33
4864641,MAC005464,test,January,1,33,0.3295,34
4864642,MAC005464,test,January,1,34,0.311,35
4864643,MAC005464,test,January,1,35,0.2777,36
4864644,MAC005464,test,January,1,36,0.2935,37
4864645,MAC005464,test,January,1,37,0.3,38
4864646,MAC005464,test,January,1,38,0.35,39
4864647,MAC005464,test,January,1,39,0.3942,40
4864648,MAC005464,test,January,1,40,0.3197,41
4864649,MAC005464,test,January,1,41,0.439,42
4864650,MAC005464,test,January,1,42,0.275,43
4864651,MAC005464,test,January,1,43,0.3283,44
4864652,MAC005464,test,January,1,44,0.2963,45
4864653,MAC005464,test,January,1,45,0.2627,46
4864654,MAC005464,test,January,1,46,0.2408,47
4864655,MAC005464,test,January,1,47,0.2203,48
4864656,MAC005464,test,January,2,0,0.2496,49
4864657,MAC005464,test,January,2,1,0.2265,50
4864658,MAC005464,test,January,2,2,0.225,51
4864659,MAC005464,test,January,2,3,0.221,52
4864660,MAC005464,test,January,2,4,0.2145,53
4864661,MAC005464,test,January,2,5,0.224,54
4864662,MAC005464,test,January,2,6,0.2137,55
4864663,MAC005464,test,January,2,7,0.2368,56
4864664,MAC005464,test,January,2,8,0.217,57
4864665,MAC005464,test,January,2,9,0.2395,58
4864666,MAC005464,test,January,2,10,0.539,59
4864667,MAC005464,test,January,2,11,0.4718,60
4864668,MAC005464,test,January,2,12,0.4703,61
4864669,MAC005464,test,January,2,13,0.3297,62
4864670,MAC005464,test,January,2,14,0.5302,63
4864671,MAC005464,test,January,2,15,0.312,64
4864672,MAC005464,test,January,2,16,0.3415,65
4864673,MAC005464,test,January,2,17,0.3445,66
4864674,MAC005464,test,January,2,18,0.2853,67
4864675,MAC005464,test,January,2,19,0.313,68
4864676,MAC005464,test,January,2,20,0.283,69
4864677,MAC005464,test,January,2,21,0.275,70
4864678,MAC005464,test,January,2,22,0.2875,71
4864679,MAC005464,test,January,2,23,0.2682,72
4864680,MAC005464,test,January,2,24,0.3063,73
4864681,MAC005464,test,January,2,25,0.2905,74
4864682,MAC005464,test,January,2,26,0.3227,75
4864683,MAC005464,test,January,2,27,0.3093,76
4864684,MAC005464,test,January,2,28,0.2997,77
4864685,MAC005464,test,January,2,29,0.3137,78
4864686,MAC005464,test,January,2,30,0.2868,79
4864687,MAC005464,test,January,2,31,0.3922,80
4864688,MAC005464,test,January,2,32,0.324,81
4864689,MAC005464,test,January,2,33,0.298,82
4864690,MAC005464,test,January,2,34,0.3165,83
4864691,MAC005464,test,January,2,35,0.3563,84
4864692,MAC005464,test,January,2,36,0.5463,85
4864693,MAC005464,test,January,2,37,0.3997,86
4864694,MAC005464,test,January,2,38,0.3127,87
4864695,MAC005464,test,January,2,39,0.288,88
4864696,MAC005464,test,January,2,40,0.2847,89
4864697,MAC005464,test,January,2,41,0.28,90
4864698,MAC005464,test,January,2,42,0.278,91
4864699,MAC005464,test,January,2,43,0.314,92
4864700,MAC005464,test,January,2,44,0.2933,93
4864701,MAC005464,test,January,2,45,0.27,94
4864702,MAC005464,test,January,2,46,0.2585,95
4864703,MAC005464,test,January,2,47,0.2338,96
4864704,MAC005464,test,January,3,0,0.2436,97
4864705,MAC005464,test,January,3,1,0.2292,98
4864706,MAC005464,test,January,3,2,0.2206,99
4864707,MAC005464,test,January,3,3,0.2196,100
4864708,MAC005464,test,January,3,4,0.2252,101
4864709,MAC005464,test,January,3,5,0.2072,102
4864710,MAC005464,test,January,3,6,0.2202,103
4864711,MAC005464,test,January,3,7,0.2294,104
4864712,MAC005464,test,January,3,8,0.2162,105
4864713,MAC005464,test,January,3,9,0.2366,106
4864714,MAC005464,test,January,3,10,0.4148,107
4864715,MAC005464,test,January,3,11,0.4886,108
4864716,MAC005464,test,January,3,12,0.3364,109
4864717,MAC005464,test,January,3,13,0.2842,110
4864718,MAC005464,test,January,3,14,0.4114,111
4864719,MAC005464,test,January,3,15,0.4774,112
4864720,MAC005464,test,January,3,16,0.5816,113
4864721,MAC005464,test,January,3,17,0.4242,114
4864722,MAC005464,test,January,3,18,0.4596,115
4864723,MAC005464,test,January,3,19,0.431,116
4864724,MAC005464,test,January,3,20,0.2926,117
4864725,MAC005464,test,January,3,21,0.3844,118
4864726,MAC005464,test,January,3,22,0.3568,119
4864727,MAC005464,test,January,3,23,0.3666,120
4864728,MAC005464,test,January,3,24,0.2872,121
4864729,MAC005464,test,January,3,25,0.3016,122
4864730,MAC005464,test,January,3,26,0.3812,123
4864731,MAC005464,test,January,3,27,0.3114,124
4864732,MAC005464,test,January,3,28,0.452,125
4864733,MAC005464,test,January,3,29,0.2926,126
4864734,MAC005464,test,January,3,30,0.2978,127
4864735,MAC005464,test,January,3,31,0.3332,128
4864736,MAC005464,test,January,3,32,0.344,129
4864737,MAC005464,test,January,3,33,0.3088,130
4864738,MAC005464,test,January,3,34,0.3014,131
4864739,MAC005464,test,January,3,35,0.3234,132
4864740,MAC005464,test,January,3,36,0.4304,133
4864741,MAC005464,test,January,3,37,0.461,134
4864742,MAC005464,test,January,3,38,0.3018,135
4864743,MAC005464,test,January,3,39,0.2756,136
4864744,MAC005464,test,January,3,40,0.2688,137
4864745,MAC005464,test,January,3,41,0.2464,138
4864746,MAC005464,test,January,3,42,0.2846,139
4864747,MAC005464,test,January,3,43,0.3042,140
4864748,MAC005464,test,January,3,44,0.2988,141
4864749,MAC005464,test,January,3,45,0.27,142
4864750,MAC005464,test,January,3,46,0.236,143
4864751,MAC005464,test,January,3,47,0.2148,144
4864752,MAC005464,test,January,4,0,0.2214,145
4864753,MAC005464,test,January,4,1,0.2138,146
4864754,MAC005464,test,January,4,2,0.2106,147
4864755,MAC005464,test,January,4,3,0.2144,148
4864756,MAC005464,test,January,4,4,0.2236,149
4864757,MAC005464,test,January,4,5,0.2018,150
4864758,MAC005464,test,January,4,6,0.2212,151
4864759,MAC005464,test,January,4,7,0.2316,152
4864760,MAC005464,test,January,4,8,0.2142,153
4864761,MAC005464,test,January,4,9,0.2732,154
4864762,MAC005464,test,January,4,10,0.6332,155
4864763,MAC005464,test,January,4,11,0.4266,156
4864764,MAC005464,test,January,4,12,0.346,157
4864765,MAC005464,test,January,4,13,0.2984,158
4864766,MAC005464,test,January,4,14,0.3498,159
4864767,MAC005464,test,January,4,15,0.335,160
4864768,MAC005464,test,January,4,16,0.3048,161
4864769,MAC005464,test,January,4,17,0.341,162
4864770,MAC005464,test,January,4,18,0.3352,163
4864771,MAC005464,test,January,4,19,0.3228,164
4864772,MAC005464,test,January,4,20,0.2908,165
4864773,MAC005464,test,January,4,21,0.3914,166
4864774,MAC005464,test,January,4,22,0.3752,167
4864775,MAC005464,test,January,4,23,0.3556,168
4864776,MAC005464,test,January,4,24,0.3206,169
4864777,MAC005464,test,January,4,25,0.3232,170
4864778,MAC005464,test,January,4,26,0.3316,171
4864779,MAC005464,test,January,4,27,0.2946,172
4864780,MAC005464,test,January,4,28,0.3022,173
4864781,MAC005464,test,January,4,29,0.3034,174
4864782,MAC005464,test,January,4,30,0.3258,175
4864783,MAC005464,test,January,4,31,0.345,176
4864784,MAC005464,test,January,4,32,0.353,177
4864785,MAC005464,test,January,4,33,0.3224,178
4864786,MAC005464,test,January,4,34,0.307,179
4864787,MAC005464,test,January,4,35,0.4806,180
4864788,MAC005464,test,January,4,36,0.4356,181
4864789,MAC005464,test,January,4,37,0.375,182
4864790,MAC005464,test,January,4,38,0.5178,183
4864791,MAC005464,test,January,4,39,0.4588,184
4864792,MAC005464,test,January,4,40,0.4686,185
4864793,MAC005464,test,January,4,41,0.3534,186
4864794,MAC005464,test,January,4,42,0.2616,187
4864795,MAC005464,test,January,4,43,0.3134,188
4864796,MAC005464,test,January,4,44,0.302,189
4864797,MAC005464,test,January,4,45,0.2444,190
4864798,MAC005464,test,January,4,46,0.2406,191
4864799,MAC005464,test,January,4,47,0.211,192
4864800,MAC005464,test,January,5,0,0.2144,193
4864801,MAC005464,test,January,5,1,0.2226,194
4864802,MAC005464,test,January,5,2,0.2024,195
4864803,MAC005464,test,January,5,3,0.212,196
4864804,MAC005464,test,January,5,4,0.2072,197
4864805,MAC005464,test,January,5,5,0.2098,198
4864806,MAC005464,test,January,5,6,0.2118,199
4864807,MAC005464,test,January,5,7,0.212,200
4864808,MAC005464,test,January,5,8,0.2352,201
4864809,MAC005464,test,January,5,9,0.2384,202
4864810,MAC005464,test,January,5,10,0.4928,203
4864811,MAC005464,test,January,5,11,0.4294,204
4864812,MAC005464,test,January,5,12,0.3434,205
4864813,MAC005464,test,January,5,13,0.2774,206
4864814,MAC005464,test,January,5,14,0.2834,207
4864815,MAC005464,test,January,5,15,0.2696,208
4864816,MAC005464,test,January,5,16,0.4584,209
4864817,MAC005464,test,January,5,17,0.3502,210
4864818,MAC005464,test,January,5,18,0.2914,211
4864819,MAC005464,test,January,5,19,0.3026,212
4864820,MAC005464,test,January,5,20,0.281,213
4864821,MAC005464,test,January,5,21,0.2592,214
4864822,MAC005464,test,January,5,22,0.3762,215
4864823,MAC005464,test,January,5,23,0.3482,216
4864824,MAC005464,test,January,5,24,0.3406,217
4864825,MAC005464,test,January,5,25,0.3208,218
4864826,MAC005464,test,January,5,26,0.2976,219
4864827,MAC005464,test,January,5,27,0.2788,220
4864828,MAC005464,test,January,5,28,0.3162,221
4864829,MAC005464,test,January,5,29,0.2996,222
4864830,MAC005464,test,January,5,30,0.2982,223
4864831,MAC005464,test,January,5,31,0.339,224
4864832,MAC005464,test,January,5,32,0.3544,225
4864833,MAC005464,test,January,5,33,0.307,226
4864834,MAC005464,test,January,5,34,0.3088,227
4864835,MAC005464,test,January,5,35,0.3452,228
4864836,MAC005464,test,January,5,36,0.6468,229
4864837,MAC005464,test,January,5,37,0.5138,230
4864838,MAC005464,test,January,5,38,0.322,231
4864839,MAC005464,test,January,5,39,0.2862,232
4864840,MAC005464,test,January,5,40,0.2622,233
4864841,MAC005464,test,January,5,41,0.27,234
4864842,MAC005464,test,January,5,42,0.2762,235
4864843,MAC005464,test,January,5,43,0.3054,236
4864844,MAC005464,test,January,5,44,0.3022,237
4864845,MAC005464,test,January,5,45,0.2494,238
4864846,MAC005464,test,January,5,46,0.2218,239
4864847,MAC005464,test,January,5,47,0.2138,240
4864848,MAC005464,test,January,6,0,0.2013,241
4864849,MAC005464,test,January,6,1,0.215,242
4864850,MAC005464,test,January,6,2,0.2137,243
4864851,MAC005464,test,January,6,3,0.2273,244
4864852,MAC005464,test,January,6,4,0.218,245
4864853,MAC005464,test,January,6,5,0.2278,246
4864854,MAC005464,test,January,6,6,0.2182,247
4864855,MAC005464,test,January,6,7,0.2213,248
4864856,MAC005464,test,January,6,8,0.235,249
4864857,MAC005464,test,January,6,9,0.2268,250
4864858,MAC005464,test,January,6,10,0.3405,251
4864859,MAC005464,test,January,6,11,0.3583,252
4864860,MAC005464,test,January,6,12,0.3375,253
4864861,MAC005464,test,January,6,13,0.4055,254
4864862,MAC005464,test,January,6,14,0.3455,255
4864863,MAC005464,test,January,6,15,0.4505,256
4864864,MAC005464,test,January,6,16,0.448,257
4864865,MAC005464,test,January,6,17,0.457,258
4864866,MAC005464,test,January,6,18,0.3648,259
4864867,MAC005464,test,January,6,19,0.2955,260
4864868,MAC005464,test,January,6,20,0.2875,261
4864869,MAC005464,test,January,6,21,0.2767,262
4864870,MAC005464,test,January,6,22,0.2877,263
4864871,MAC005464,test,January,6,23,0.2755,264
4864872,MAC005464,test,January,6,24,0.3275,265
4864873,MAC005464,test,January,6,25,0.5042,266
4864874,MAC005464,test,January,6,26,0.343,267
4864875,MAC005464,test,January,6,27,0.3065,268
4864876,MAC005464,test,January,6,28,0.2885,269
4864877,MAC005464,test,January,6,29,0.314,270
4864878,MAC005464,test,January,6,30,0.293,271
4864879,MAC005464,test,January,6,31,0.3762,272
4864880,MAC005464,test,January,6,32,0.3692,273
4864881,MAC005464,test,January,6,33,0.4877,274
4864882,MAC005464,test,January,6,34,0.3422,275
4864883,MAC005464,test,January,6,35,0.299,276
4864884,MAC005464,test,January,6,36,0.31,277
4864885,MAC005464,test,January,6,37,0.5445,278
4864886,MAC005464,test,January,6,38,0.345,279
4864887,MAC005464,test,January,6,39,0.4027,280
4864888,MAC005464,test,January,6,40,0.2585,281
4864889,MAC005464,test,January,6,41,0.2492,282
4864890,MAC005464,test,January,6,42,0.282,283
4864891,MAC005464,test,January,6,43,0.3058,284
4864892,MAC005464,test,January,6,44,0.2682,285
4864893,MAC005464,test,January,6,45,0.267,286
4864894,MAC005464,test,January,6,46,0.2263,287
4864895,MAC005464,test,January,6,47,0.2373,288
4864896,MAC005464,test,January,7,0,0.219,289
4864897,MAC005464,test,January,7,1,0.1975,290
4864898,MAC005464,test,January,7,2,0.221,291
4864899,MAC005464,test,January,7,3,0.195,292
4864900,MAC005464,test,January,7,4,0.2025,293
4864901,MAC005464,test,January,7,5,0.2108,294
4864902,MAC005464,test,January,7,6,0.1968,295
4864903,MAC005464,test,January,7,7,0.2213,296
4864904,MAC005464,test,January,7,8,0.215,297
4864905,MAC005464,test,January,7,9,0.2348,298
4864906,MAC005464,test,January,7,10,0.2185,299
4864907,MAC005464,test,January,7,11,0.2318,300
4864908,MAC005464,test,January,7,12,0.2225,301
4864909,MAC005464,test,January,7,13,0.2233,302
4864910,MAC005464,test,January,7,14,0.229,303
4864911,MAC005464,test,January,7,15,0.4935,304
4864912,MAC005464,test,January,7,16,0.8945,305
4864913,MAC005464,test,January,7,17,0.4497,306
4864914,MAC005464,test,January,7,18,0.5817,307
4864915,MAC005464,test,January,7,19,0.537,308
4864916,MAC005464,test,January,7,20,0.3585,309
4864917,MAC005464,test,January,7,21,0.2905,310
4864918,MAC005464,test,January,7,22,0.2558,311
4864919,MAC005464,test,January,7,23,0.2722,312
4864920,MAC005464,test,January,7,24,0.2888,313
4864921,MAC005464,test,January,7,25,0.2825,314
4864922,MAC005464,test,January,7,26,0.3837,315
4864923,MAC005464,test,January,7,27,0.5023,316
4864924,MAC005464,test,January,7,28,0.314,317
4864925,MAC005464,test,January,7,29,0.309,318
4864926,MAC005464,test,January,7,30,0.3455,319
4864927,MAC005464,test,January,7,31,0.3543,320
4864928,MAC005464,test,January,7,32,0.2935,321
4864929,MAC005464,test,January,7,33,0.2923,322
4864930,MAC005464,test,January,7,34,0.2718,323
4864931,MAC005464,test,January,7,35,0.29,324
4864932,MAC005464,test,January,7,36,0.2853,325
4864933,MAC005464,test,January,7,37,0.2802,326
4864934,MAC005464,test,January,7,38,0.2492,327
4864935,MAC005464,test,January,7,39,0.2535,328
4864936,MAC005464,test,January,7,40,0.2905,329
4864937,MAC005464,test,January,7,41,0.4572,330
4864938,MAC005464,test,January,7,42,0.3225,331
4864939,MAC005464,test,January,7,43,0.2705,332
4864940,MAC005464,test,January,7,44,0.2838,333
4864941,MAC005464,test,January,7,45,0.2805,334
4864942,MAC005464,test,January,7,46,0.241,335
4864943,MAC005464,test,January,7,47,0.2465,336
4864944,MAC005464,test,November,1,0,0.2172,1
4864945,MAC005464,test,November,1,1,0.2113,2
4864946,MAC005464,test,November,1,2,0.198,3
4864947,MAC005464,test,November,1,3,0.2082,4
4864948,MAC005464,test,November,1,4,0.2172,5
4864949,MAC005464,test,November,1,5,0.1865,6
4864950,MAC005464,test,November,1,6,0.2057,7
4864951,MAC005464,test,November,1,7,0.2155,8
4864952,MAC005464,test,November,1,8,0.1817,9
4864953,MAC005464,test,November,1,9,0.2228,10
4864954,MAC005464,test,November,1,10,0.2032,11
4864955,MAC005464,test,November,1,11,0.2083,12
4864956,MAC005464,test,November,1,12,0.2215,13
