,lcl_id,ds,y,air_temperature
21175680,MAC005554,2012-11-21 14:30:00,0.331,8.7
21175681,MAC005554,2012-11-21 15:00:00,0.35,7.6
21175682,MAC005554,2012-11-21 15:30:00,0.379,7.6
21175683,MAC005554,2012-11-21 16:00:00,0.384,7.7
21175684,MAC005554,2012-11-21 16:30:00,0.374,7.7
21175685,MAC005554,2012-11-21 17:00:00,0.35,7.7
21175686,MAC005554,2012-11-21 17:30:00,0.353,7.7
21175687,MAC005554,2012-11-21 18:00:00,0.42,7.3
21175688,MAC005554,2012-11-21 18:30:00,0.351,7.3
21175689,MAC005554,2012-11-21 19:00:00,0.336,7.5
21175690,MAC005554,2012-11-21 19:30:00,0.412,7.5
21175691,MAC005554,2012-11-21 20:00:00,0.507,7.0
21175692,MAC005554,2012-11-21 20:30:00,0.265,7.0
21175693,MAC005554,2012-11-21 21:00:00,0.221,6.8
21175694,MAC005554,2012-11-21 21:30:00,0.258,6.8
21175695,MAC005554,2012-11-21 22:00:00,0.183,6.8
21175696,MAC005554,2012-11-21 22:30:00,0.111,6.8
21175697,MAC005554,2012-11-21 23:00:00,0.035,7.1
21175698,MAC005554,2012-11-21 23:30:00,0.029,7.1
21175699,MAC005554,2012-11-22 00:00:00,0.082,7.2
21175700,MAC005554,2012-11-22 00:30:00,0.084,7.2
21175701,MAC005554,2012-11-22 01:00:00,0.032,7.5
21175702,MAC005554,2012-11-22 01:30:00,0.03,7.5
21175703,MAC005554,2012-11-22 02:00:00,0.103,8.5
21175704,MAC005554,2012-11-22 02:30:00,0.058,8.5
21175705,MAC005554,2012-11-22 03:00:00,0.03,9.4
21175706,MAC005554,2012-11-22 03:30:00,0.046,9.4
21175707,MAC005554,2012-11-22 04:00:00,0.1,10.0
21175708,MAC005554,2012-11-22 04:30:00,0.045,10.0
21175709,MAC005554,2012-11-22 05:00:00,0.03,10.5
21175710,MAC005554,2012-11-22 05:30:00,0.065,10.5
21175711,MAC005554,2012-11-22 06:00:00,0.092,10.8
21175712,MAC005554,2012-11-22 06:30:00,0.033,10.8
21175713,MAC005554,2012-11-22 07:00:00,0.047,11.2
21175714,MAC005554,2012-11-22 07:30:00,0.16,11.2
21175715,MAC005554,2012-11-22 08:00:00,0.269,11.6
21175716,MAC005554,2012-11-22 08:30:00,0.187,11.6
21175717,MAC005554,2012-11-22 09:00:00,0.199,12.0
21175718,MAC005554,2012-11-22 09:30:00,1.036,12.0
21175719,MAC005554,2012-11-22 10:00:00,0.495,12.3
21175720,MAC005554,2012-11-22 10:30:00,0.141,12.3
21175721,MAC005554,2012-11-22 11:00:00,0.152,12.6
21175722,MAC005554,2012-11-22 11:30:00,0.165,12.6
21175723,MAC005554,2012-11-22 12:00:00,0.118,13.0
21175724,MAC005554,2012-11-22 12:30:00,0.076,13.0
21175725,MAC005554,2012-11-22 13:00:00,0.122,12.9
21175726,MAC005554,2012-11-22 13:30:00,0.344,12.9
21175727,MAC005554,2012-11-22 14:00:00,0.61,12.8
21175728,MAC005554,2012-11-22 14:30:00,0.216,12.8
21175729,MAC005554,2012-11-22 15:00:00,0.198,12.7
21175730,MAC005554,2012-11-22 15:30:00,0.197,12.7
21175731,MAC005554,2012-11-22 16:00:00,0.133,12.5
21175732,MAC005554,2012-11-22 16:30:00,0.338,12.5
21175733,MAC005554,2012-11-22 17:00:00,0.257,12.4
21175734,MAC005554,2012-11-22 17:30:00,0.246,12.4
21175735,MAC005554,2012-11-22 18:00:00,0.31,12.5
21175736,MAC005554,2012-11-22 18:30:00,0.171,12.5
21175737,MAC005554,2012-11-22 19:00:00,0.11,12.5
21175738,MAC005554,2012-11-22 19:30:00,0.089,12.5
21175739,MAC005554,2012-11-22 20:00:00,0.036,12.4
21175740,MAC005554,2012-11-22 20:30:00,0.035,12.4
21175741,MAC005554,2012-11-22 21:00:00,0.1,12.4
21175742,MAC005554,2012-11-22 21:30:00,0.077,12.4
21175743,MAC005554,2012-11-22 22:00:00,0.038,11.3
21175744,MAC005554,2012-11-22 22:30:00,0.034,11.3
21175745,MAC005554,2012-11-22 23:00:00,0.105,10.3
21175746,MAC005554,2012-11-22 23:30:00,0.059,10.3
21175747,MAC005554,2012-11-23 00:00:00,0.075,8.5
21175748,MAC005554,2012-11-23 00:30:00,0.119,8.5
21175749,MAC005554,2012-11-23 01:00:00,0.11,7.4
21175750,MAC005554,2012-11-23 01:30:00,0.063,7.4
21175751,MAC005554,2012-11-23 02:00:00,0.039,7.1
21175752,MAC005554,2012-11-23 02:30:00,0.088,7.1
21175753,MAC005554,2012-11-23 03:00:00,0.078,7.2
21175754,MAC005554,2012-11-23 03:30:00,0.032,7.2
21175755,MAC005554,2012-11-23 04:00:00,0.033,7.2
21175756,MAC005554,2012-11-23 04:30:00,0.107,7.2
21175757,MAC005554,2012-11-23 05:00:00,0.056,7.0
21175758,MAC005554,2012-11-23 05:30:00,0.032,7.0
21175759,MAC005554,2012-11-23 06:00:00,0.05,6.4
21175760,MAC005554,2012-11-23 06:30:00,0.104,6.4
21175761,MAC005554,2012-11-23 07:00:00,0.039,6.4
21175762,MAC005554,2012-11-23 07:30:00,0.076,6.4
21175763,MAC005554,2012-11-23 08:00:00,0.149,6.2
21175764,MAC005554,2012-11-23 08:30:00,0.171,6.2
21175765,MAC005554,2012-11-23 09:00:00,0.139,6.5
21175766,MAC005554,2012-11-23 09:30:00,0.085,6.5
21175767,MAC005554,2012-11-23 10:00:00,0.106,7.5
21175768,MAC005554,2012-11-23 10:30:00,0.123,7.5
21175769,MAC005554,2012-11-23 11:00:00,0.056,8.5
21175770,MAC005554,2012-11-23 11:30:00,0.05,8.5
21175771,MAC005554,2012-11-23 12:00:00,0.109,10.0
21175772,MAC005554,2012-11-23 12:30:00,0.031,10.0
21175773,MAC005554,2012-11-23 13:00:00,0.033,11.1
21175774,MAC005554,2012-11-23 13:30:00,0.165,11.1
21175775,MAC005554,2012-11-23 14:00:00,0.245,11.2
21175776,MAC005554,2012-11-23 14:30:00,0.223,11.2
21175777,MAC005554,2012-11-23 15:00:00,0.779,10.3
21175778,MAC005554,2012-11-23 15:30:00,0.778,10.3
21175779,MAC005554,2012-11-23 16:00:00,0.699,10.1
21175780,MAC005554,2012-11-23 16:30:00,0.111,10.1
21175781,MAC005554,2012-11-23 17:00:00,0.068,9.1
21175782,MAC005554,2012-11-23 17:30:00,0.08,9.1
21175783,MAC005554,2012-11-23 18:00:00,0.031,8.7
21175784,MAC005554,2012-11-23 18:30:00,0.04,8.7
21175785,MAC005554,2012-11-23 19:00:00,0.092,8.6
21175786,MAC005554,2012-11-23 19:30:00,0.07,8.6
21175787,MAC005554,2012-11-23 20:00:00,0.162,8.3
21175788,MAC005554,2012-11-23 20:30:00,0.301,8.3
21175789,MAC005554,2012-11-23 21:00:00,0.372,8.0
21175790,MAC005554,2012-11-23 21:30:00,0.334,8.0
21175791,MAC005554,2012-11-23 22:00:00,0.272,7.3
21175792,MAC005554,2012-11-23 22:30:00,0.31,7.3
21175793,MAC005554,2012-11-23 23:00:00,0.265,6.4
21175794,MAC005554,2012-11-23 23:30:00,0.188,6.4
21175795,MAC005554,2012-11-24 00:00:00,0.095,5.1
21175796,MAC005554,2012-11-24 00:30:00,0.095,5.1
21175797,MAC005554,2012-11-24 01:00:00,0.111,3.9
21175798,MAC005554,2012-11-24 01:30:00,0.083,3.9
21175799,MAC005554,2012-11-24 02:00:00,0.051,3.1
21175800,MAC005554,2012-11-24 02:30:00,0.069,3.1
21175801,MAC005554,2012-11-24 03:00:00,0.133,3.1
21175802,MAC005554,2012-11-24 03:30:00,0.053,3.1
21175803,MAC005554,2012-11-24 04:00:00,0.051,2.6
21175804,MAC005554,2012-11-24 04:30:00,0.108,2.6
21175805,MAC005554,2012-11-24 05:00:00,0.096,2.5
21175806,MAC005554,2012-11-24 05:30:00,0.051,2.5
21175807,MAC005554,2012-11-24 06:00:00,0.077,2.6
21175808,MAC005554,2012-11-24 06:30:00,0.084,2.6
21175809,MAC005554,2012-11-24 07:00:00,0.109,2.8
21175810,MAC005554,2012-11-24 07:30:00,0.075,2.8
21175811,MAC005554,2012-11-24 08:00:00,0.076,3.9
21175812,MAC005554,2012-11-24 08:30:00,0.081,3.9
21175813,MAC005554,2012-11-24 09:00:00,0.372,5.4
21175814,MAC005554,2012-11-24 09:30:00,0.25,5.4
21175815,MAC005554,2012-11-24 10:00:00,0.311,6.7
21175816,MAC005554,2012-11-24 10:30:00,0.675,6.7
21175817,MAC005554,2012-11-24 11:00:00,0.242,7.2
21175818,MAC005554,2012-11-24 11:30:00,0.281,7.2
21175819,MAC005554,2012-11-24 12:00:00,0.552,7.7
21175820,MAC005554,2012-11-24 12:30:00,0.228,7.7
21175821,MAC005554,2012-11-24 13:00:00,0.593,7.7
21175822,MAC005554,2012-11-24 13:30:00,0.269,7.7
21175823,MAC005554,2012-11-24 14:00:00,0.174,8.0
21175824,MAC005554,2012-11-24 14:30:00,0.207,8.0
21175825,MAC005554,2012-11-24 15:00:00,0.195,8.5
21175826,MAC005554,2012-11-24 15:30:00,0.067,8.5
21175827,MAC005554,2012-11-24 16:00:00,0.062,8.7
21175828,MAC005554,2012-11-24 16:30:00,0.212,8.7
21175829,MAC005554,2012-11-24 17:00:00,0.214,9.0
21175830,MAC005554,2012-11-24 17:30:00,0.388,9.0
21175831,MAC005554,2012-11-24 18:00:00,0.172,9.3
21175832,MAC005554,2012-11-24 18:30:00,0.236,9.3
21175833,MAC005554,2012-11-24 19:00:00,0.288,9.7
21175834,MAC005554,2012-11-24 19:30:00,0.296,9.7
21175835,MAC005554,2012-11-24 20:00:00,0.284,9.4
21175836,MAC005554,2012-11-24 20:30:00,0.282,9.4
21175837,MAC005554,2012-11-24 21:00:00,0.362,9.5
21175838,MAC005554,2012-11-24 21:30:00,0.232,9.5
21175839,MAC005554,2012-11-24 22:00:00,0.198,9.4
21175840,MAC005554,2012-11-24 22:30:00,0.218,9.4
21175841,MAC005554,2012-11-24 23:00:00,0.227,9.8
21175842,MAC005554,2012-11-24 23:30:00,0.189,9.8
21175843,MAC005554,2012-11-25 00:00:00,0.191,10.3
21175844,MAC005554,2012-11-25 00:30:00,0.218,10.3
21175845,MAC005554,2012-11-25 01:00:00,0.218,12.0
21175846,MAC005554,2012-11-25 01:30:00,0.071,12.0
21175847,MAC005554,2012-11-25 02:00:00,0.034,12.4
21175848,MAC005554,2012-11-25 02:30:00,0.065,12.4
21175849,MAC005554,2012-11-25 03:00:00,0.066,10.4
21175850,MAC005554,2012-11-25 03:30:00,0.034,10.4
21175851,MAC005554,2012-11-25 04:00:00,0.069,9.6
21175852,MAC005554,2012-11-25 04:30:00,0.073,9.6
21175853,MAC005554,2012-11-25 05:00:00,0.085,8.9
21175854,MAC005554,2012-11-25 05:30:00,0.083,8.9
21175855,MAC005554,2012-11-25 06:00:00,0.039,8.0
21175856,MAC005554,2012-11-25 06:30:00,0.105,8.0
21175857,MAC005554,2012-11-25 07:00:00,0.049,7.5
21175858,MAC005554,2012-11-25 07:30:00,0.034,7.5
21175859,MAC005554,2012-11-25 08:00:00,0.084,7.1
21175860,MAC005554,2012-11-25 08:30:00,0.074,7.1
21175861,MAC005554,2012-11-25 09:00:00,0.042,7.7
21175862,MAC005554,2012-11-25 09:30:00,0.125,7.7
21175863,MAC005554,2012-11-25 10:00:00,0.167,8.5
21175864,MAC005554,2012-11-25 10:30:00,0.151,8.5
21175865,MAC005554,2012-11-25 11:00:00,0.056,9.8
21175866,MAC005554,2012-11-25 11:30:00,0.036,9.8
21175867,MAC005554,2012-11-25 12:00:00,0.095,10.6
21175868,MAC005554,2012-11-25 12:30:00,0.096,10.6
21175869,MAC005554,2012-11-25 13:00:00,0.039,11.0
21175870,MAC005554,2012-11-25 13:30:00,0.037,11.0
21175871,MAC005554,2012-11-25 14:00:00,0.11,11.2
21175872,MAC005554,2012-11-25 14:30:00,0.053,11.2
21175873,MAC005554,2012-11-25 15:00:00,0.035,10.9
21175874,MAC005554,2012-11-25 15:30:00,0.047,10.9
21175875,MAC005554,2012-11-25 16:00:00,0.076,11.0
21175876,MAC005554,2012-11-25 16:30:00,0.064,11.0
21175877,MAC005554,2012-11-25 17:00:00,0.317,10.4
21175878,MAC005554,2012-11-25 17:30:00,0.427,10.4
21175879,MAC005554,2012-11-25 18:00:00,0.403,10.2
21175880,MAC005554,2012-11-25 18:30:00,0.352,10.2
21175881,MAC005554,2012-11-25 19:00:00,0.355,10.7
21175882,MAC005554,2012-11-25 19:30:00,0.393,10.7
21175883,MAC005554,2012-11-25 20:00:00,0.401,10.7
21175884,MAC005554,2012-11-25 20:30:00,0.359,10.7
21175885,MAC005554,2012-11-25 21:00:00,0.378,10.7
21175886,MAC005554,2012-11-25 21:30:00,0.386,10.7
21175887,MAC005554,2012-11-25 22:00:00,0.332,11.0
21175888,MAC005554,2012-11-25 22:30:00,0.191,11.0
21175889,MAC005554,2012-11-25 23:00:00,0.197,10.7
21175890,MAC005554,2012-11-25 23:30:00,0.17,10.7
21175891,MAC005554,2012-11-26 00:00:00,0.116,10.6
21175892,MAC005554,2012-11-26 00:30:00,0.144,10.6
21175893,MAC005554,2012-11-26 01:00:00,0.125,10.5
21175894,MAC005554,2012-11-26 01:30:00,0.079,10.5
21175895,MAC005554,2012-11-26 02:00:00,0.058,9.2
21175896,MAC005554,2012-11-26 02:30:00,0.105,9.2
21175897,MAC005554,2012-11-26 03:00:00,0.061,8.5
21175898,MAC005554,2012-11-26 03:30:00,0.035,8.5
21175899,MAC005554,2012-11-26 04:00:00,0.054,7.9
21175900,MAC005554,2012-11-26 04:30:00,0.1,7.9
21175901,MAC005554,2012-11-26 05:00:00,0.047,8.0
21175902,MAC005554,2012-11-26 05:30:00,0.036,8.0
21175903,MAC005554,2012-11-26 06:00:00,0.089,7.7
21175904,MAC005554,2012-11-26 06:30:00,0.076,7.7
21175905,MAC005554,2012-11-26 07:00:00,0.035,7.1
21175906,MAC005554,2012-11-26 07:30:00,0.035,7.1
21175907,MAC005554,2012-11-26 08:00:00,0.12,8.3
21175908,MAC005554,2012-11-26 08:30:00,0.108,8.3
21175909,MAC005554,2012-11-26 09:00:00,0.136,7.5
21175910,MAC005554,2012-11-26 09:30:00,0.041,7.5
21175911,MAC005554,2012-11-26 10:00:00,0.074,8.0
21175912,MAC005554,2012-11-26 10:30:00,0.046,8.0
21175913,MAC005554,2012-11-26 11:00:00,0.033,8.6
21175914,MAC005554,2012-11-26 11:30:00,0.056,8.6
21175915,MAC005554,2012-11-26 12:00:00,0.103,8.8
21175916,MAC005554,2012-11-26 12:30:00,0.043,8.8
21175917,MAC005554,2012-11-26 13:00:00,0.05,9.0
21175918,MAC005554,2012-11-26 13:30:00,0.068,9.0
21175919,MAC005554,2012-11-26 14:00:00,0.083,9.1
21175920,MAC005554,2012-11-26 14:30:00,0.041,9.1
21175921,MAC005554,2012-11-26 15:00:00,0.043,8.3
21175922,MAC005554,2012-11-26 15:30:00,0.073,8.3
21175923,MAC005554,2012-11-26 16:00:00,0.05,8.1
21175924,MAC005554,2012-11-26 16:30:00,0.059,8.1
21175925,MAC005554,2012-11-26 17:00:00,0.058,7.8
21175926,MAC005554,2012-11-26 17:30:00,0.064,7.8
21175927,MAC005554,2012-11-26 18:00:00,0.036,7.4
21175928,MAC005554,2012-11-26 18:30:00,0.073,7.4
21175929,MAC005554,2012-11-26 19:00:00,0.078,7.5
21175930,MAC005554,2012-11-26 19:30:00,0.358,7.5
21175931,MAC005554,2012-11-26 20:00:00,0.338,7.5
21175932,MAC005554,2012-11-26 20:30:00,0.206,7.5
21175933,MAC005554,2012-11-26 21:00:00,0.262,7.5
21175934,MAC005554,2012-11-26 21:30:00,0.114,7.5
21175935,MAC005554,2012-11-26 22:00:00,0.041,7.3
21175936,MAC005554,2012-11-26 22:30:00,0.101,7.3
21175937,MAC005554,2012-11-26 23:00:00,0.067,7.4
21175938,MAC005554,2012-11-26 23:30:00,0.035,7.4
21175939,MAC005554,2012-11-27 00:00:00,0.071,7.3
21175940,MAC005554,2012-11-27 00:30:00,0.095,7.3
21175941,MAC005554,2012-11-27 01:00:00,0.036,7.2
21175942,MAC005554,2012-11-27 01:30:00,0.043,7.2
21175943,MAC005554,2012-11-27 02:00:00,0.102,7.1
21175944,MAC005554,2012-11-27 02:30:00,0.058,7.1
21175945,MAC005554,2012-11-27 03:00:00,0.035,7.1
21175946,MAC005554,2012-11-27 03:30:00,0.085,7.1
21175947,MAC005554,2012-11-27 04:00:00,0.075,7.0
21175948,MAC005554,2012-11-27 04:30:00,0.043,7.0
21175949,MAC005554,2012-11-27 05:00:00,0.075,7.1
21175950,MAC005554,2012-11-27 05:30:00,0.06,7.1
21175951,MAC005554,2012-11-27 06:00:00,0.067,7.1
21175952,MAC005554,2012-11-27 06:30:00,0.074,7.1
21175953,MAC005554,2012-11-27 07:00:00,0.035,7.1
21175954,MAC005554,2012-11-27 07:30:00,0.113,7.1
21175955,MAC005554,2012-11-27 08:00:00,0.141,7.3
21175956,MAC005554,2012-11-27 08:30:00,0.151,7.3
21175957,MAC005554,2012-11-27 09:00:00,0.05,7.6
21175958,MAC005554,2012-11-27 09:30:00,0.076,7.6
21175959,MAC005554,2012-11-27 10:00:00,0.04,8.6
21175960,MAC005554,2012-11-27 10:30:00,0.036,8.6
21175961,MAC005554,2012-11-27 11:00:00,0.063,8.3
21175962,MAC005554,2012-11-27 11:30:00,0.078,8.3
21175963,MAC005554,2012-11-27 12:00:00,0.056,8.2
21175964,MAC005554,2012-11-27 12:30:00,0.039,8.2
21175965,MAC005554,2012-11-27 13:00:00,0.108,8.0
21175966,MAC005554,2012-11-27 13:30:00,0.052,8.0
21175967,MAC005554,2012-11-27 14:00:00,0.063,7.6
21175968,MAC005554,2012-11-27 14:30:00,0.174,7.6
21175969,MAC005554,2012-11-27 15:00:00,0.251,7.3
21175970,MAC005554,2012-11-27 15:30:00,0.218,7.3
21175971,MAC005554,2012-11-27 16:00:00,0.213,7.1
21175972,MAC005554,2012-11-27 16:30:00,0.218,7.1
21175973,MAC005554,2012-11-27 17:00:00,0.244,7.1
21175974,MAC005554,2012-11-27 17:30:00,0.254,7.1
21175975,MAC005554,2012-11-27 18:00:00,0.223,7.2
21175976,MAC005554,2012-11-27 18:30:00,0.28,7.2
21175977,MAC005554,2012-11-27 19:00:00,0.397,6.9
21175978,MAC005554,2012-11-27 19:30:00,0.254,6.9
21175979,MAC005554,2012-11-27 20:00:00,0.259,7.1
21175980,MAC005554,2012-11-27 20:30:00,0.345,7.1
21175981,MAC005554,2012-11-27 21:00:00,0.252,6.9
21175982,MAC005554,2012-11-27 21:30:00,0.175,6.9
21175983,MAC005554,2012-11-27 22:00:00,0.443,6.6
21175984,MAC005554,2012-11-27 22:30:00,0.23,6.6
21175985,MAC005554,2012-11-27 23:00:00,0.188,6.6
21175986,MAC005554,2012-11-27 23:30:00,0.197,6.6
21175987,MAC005554,2012-11-28 00:00:00,0.105,6.2
21175988,MAC005554,2012-11-28 00:30:00,0.09,6.2
21175989,MAC005554,2012-11-28 01:00:00,0.08,5.9
21175990,MAC005554,2012-11-28 01:30:00,0.042,5.9
21175991,MAC005554,2012-11-28 02:00:00,0.07,6.3
21175992,MAC005554,2012-11-28 02:30:00,0.09,6.3
21175993,MAC005554,2012-11-28 03:00:00,0.057,6.4
21175994,MAC005554,2012-11-28 03:30:00,0.069,6.4
21175995,MAC005554,2012-11-28 04:00:00,0.032,6.3
21175996,MAC005554,2012-11-28 04:30:00,0.118,6.3
21175997,MAC005554,2012-11-28 05:00:00,0.061,6.1
21175998,MAC005554,2012-11-28 05:30:00,0.076,6.1
21175999,MAC005554,2012-11-28 06:00:00,0.032,6.2
21176000,MAC005554,2012-11-28 06:30:00,0.086,6.2
21176001,MAC005554,2012-11-28 07:00:00,0.093,6.1
21176002,MAC005554,2012-11-28 07:30:00,0.049,6.1
21176003,MAC005554,2012-11-28 08:00:00,0.117,6.2
21176004,MAC005554,2012-11-28 08:30:00,0.063,6.2
21176005,MAC005554,2012-11-28 09:00:00,0.161,6.2
21176006,MAC005554,2012-11-28 09:30:00,0.131,6.2
21176007,MAC005554,2012-11-28 10:00:00,0.042,6.3
21176008,MAC005554,2012-11-28 10:30:00,0.056,6.3
21176009,MAC005554,2012-11-28 11:00:00,0.118,6.6
21176010,MAC005554,2012-11-28 11:30:00,0.08,6.6
21176011,MAC005554,2012-11-28 12:00:00,0.05,7.0
21176012,MAC005554,2012-11-28 12:30:00,0.062,7.0
21176013,MAC005554,2012-11-28 13:00:00,0.112,7.1
21176014,MAC005554,2012-11-28 13:30:00,0.076,7.1
21176015,MAC005554,2012-11-28 14:00:00,0.08,6.9
21176016,MAC005554,2012-11-28 14:30:00,0.042,6.9
21176017,MAC005554,2012-11-28 15:00:00,0.117,6.6
21176018,MAC005554,2012-11-28 15:30:00,0.078,6.6
21176019,MAC005554,2012-11-28 16:00:00,0.078,6.5
21176020,MAC005554,2012-11-28 16:30:00,0.165,6.5
21176021,MAC005554,2012-11-28 17:00:00,0.289,6.5
21176022,MAC005554,2012-11-28 17:30:00,0.279,6.5
21176023,MAC005554,2012-11-28 18:00:00,0.253,5.7
21176024,MAC005554,2012-11-28 18:30:00,0.288,5.7
21176025,MAC005554,2012-11-28 19:00:00,0.299,5.2
21176026,MAC005554,2012-11-28 19:30:00,0.33,5.2
21176027,MAC005554,2012-11-28 20:00:00,0.291,4.5
21176028,MAC005554,2012-11-28 20:30:00,0.25,4.5
21176029,MAC005554,2012-11-28 21:00:00,0.315,3.8
21176030,MAC005554,2012-11-28 21:30:00,0.341,3.8
21176031,MAC005554,2012-11-28 22:00:00,0.3,3.4
21176032,MAC005554,2012-11-28 22:30:00,0.272,3.4
21176033,MAC005554,2012-11-28 23:00:00,0.085,3.2
21176034,MAC005554,2012-11-28 23:30:00,0.115,3.2
21176035,MAC005554,2012-11-29 00:00:00,0.079,2.7
21176036,MAC005554,2012-11-29 00:30:00,0.061,2.7
21176037,MAC005554,2012-11-29 01:00:00,0.098,2.6
21176038,MAC005554,2012-11-29 01:30:00,0.094,2.6
21176039,MAC005554,2012-11-29 02:00:00,0.111,2.3
21176040,MAC005554,2012-11-29 02:30:00,0.052,2.3
21176041,MAC005554,2012-11-29 03:00:00,0.096,2.1
21176042,MAC005554,2012-11-29 03:30:00,0.094,2.1
21176043,MAC005554,2012-11-29 04:00:00,0.123,2.4
21176044,MAC005554,2012-11-29 04:30:00,0.053,2.4
21176045,MAC005554,2012-11-29 05:00:00,0.091,2.4
21176046,MAC005554,2012-11-29 05:30:00,0.082,2.4
21176047,MAC005554,2012-11-29 06:00:00,0.123,2.0
21176048,MAC005554,2012-11-29 06:30:00,0.066,2.0
21176049,MAC005554,2012-11-29 07:00:00,0.074,1.9
21176050,MAC005554,2012-11-29 07:30:00,0.084,1.9
21176051,MAC005554,2012-11-29 08:00:00,0.113,1.6
21176052,MAC005554,2012-11-29 08:30:00,0.129,1.6
21176053,MAC005554,2012-11-29 09:00:00,0.122,1.9
21176054,MAC005554,2012-11-29 09:30:00,0.107,1.9
21176055,MAC005554,2012-11-29 10:00:00,0.107,3.2
21176056,MAC005554,2012-11-29 10:30:00,0.086,3.2
21176057,MAC005554,2012-11-29 11:00:00,0.052,4.4
21176058,MAC005554,2012-11-29 11:30:00,0.052,4.4
21176059,MAC005554,2012-11-29 12:00:00,0.068,4.8
21176060,MAC005554,2012-11-29 12:30:00,0.093,4.8
21176061,MAC005554,2012-11-29 13:00:00,0.085,6.3
21176062,MAC005554,2012-11-29 13:30:00,0.072,6.3
21176063,MAC005554,2012-11-29 14:00:00,0.064,6.1
21176064,MAC005554,2012-11-29 14:30:00,0.093,6.1
21176065,MAC005554,2012-11-29 15:00:00,0.064,6.1
21176066,MAC005554,2012-11-29 15:30:00,0.095,6.1
21176067,MAC005554,2012-11-29 16:00:00,0.063,4.5
21176068,MAC005554,2012-11-29 16:30:00,0.093,4.5
21176069,MAC005554,2012-11-29 17:00:00,0.105,3.6
21176070,MAC005554,2012-11-29 17:30:00,0.053,3.6
21176071,MAC005554,2012-11-29 18:00:00,0.052,3.2
21176072,MAC005554,2012-11-29 18:30:00,0.139,3.2
21176073,MAC005554,2012-11-29 19:00:00,0.085,2.5
21176074,MAC005554,2012-11-29 19:30:00,0.261,2.5
21176075,MAC005554,2012-11-29 20:00:00,0.368,1.6
21176076,MAC005554,2012-11-29 20:30:00,0.309,1.6
21176077,MAC005554,2012-11-29 21:00:00,0.316,1.4
21176078,MAC005554,2012-11-29 21:30:00,0.271,1.4
21176079,MAC005554,2012-11-29 22:00:00,0.284,0.6
21176080,MAC005554,2012-11-29 22:30:00,0.255,0.6
21176081,MAC005554,2012-11-29 23:00:00,0.156,-0.1
21176082,MAC005554,2012-11-29 23:30:00,0.096,-0.1
21176083,MAC005554,2012-11-30 00:00:00,0.06,-0.3
21176084,MAC005554,2012-11-30 00:30:00,0.149,-0.3
21176085,MAC005554,2012-11-30 01:00:00,0.081,0.4
21176086,MAC005554,2012-11-30 01:30:00,0.091,0.4
21176087,MAC005554,2012-11-30 02:00:00,0.062,-0.6
21176088,MAC005554,2012-11-30 02:30:00,0.099,-0.6
21176089,MAC005554,2012-11-30 03:00:00,0.114,-0.3
21176090,MAC005554,2012-11-30 03:30:00,0.055,-0.3
21176091,MAC005554,2012-11-30 04:00:00,0.1,-0.3
21176092,MAC005554,2012-11-30 04:30:00,0.095,-0.3
21176093,MAC005554,2012-11-30 05:00:00,0.095,-0.5
21176094,MAC005554,2012-11-30 05:30:00,0.075,-0.5
21176095,MAC005554,2012-11-30 06:00:00,0.061,-1.0
21176096,MAC005554,2012-11-30 06:30:00,0.139,-1.0
21176097,MAC005554,2012-11-30 07:00:00,0.08,-0.8
21176098,MAC005554,2012-11-30 07:30:00,0.088,-0.8
21176099,MAC005554,2012-11-30 08:00:00,0.283,-0.8
21176100,MAC005554,2012-11-30 08:30:00,0.324,-0.8
21176101,MAC005554,2012-11-30 09:00:00,0.627,-0.2
21176102,MAC005554,2012-11-30 09:30:00,0.572,-0.2
21176103,MAC005554,2012-11-30 10:00:00,0.291,1.1
21176104,MAC005554,2012-11-30 10:30:00,0.243,1.1
21176105,MAC005554,2012-11-30 11:00:00,0.184,3.1
21176106,MAC005554,2012-11-30 11:30:00,0.329,3.1
21176107,MAC005554,2012-11-30 12:00:00,0.156,4.1
21176108,MAC005554,2012-11-30 12:30:00,0.724,4.1
21176109,MAC005554,2012-11-30 13:00:00,0.303,4.6
21176110,MAC005554,2012-11-30 13:30:00,0.976,4.6
21176111,MAC005554,2012-11-30 14:00:00,0.644,4.3
21176112,MAC005554,2012-11-30 14:30:00,0.676,4.3
21176113,MAC005554,2012-11-30 15:00:00,0.807,4.5
21176114,MAC005554,2012-11-30 15:30:00,0.265,4.5
21176115,MAC005554,2012-11-30 16:00:00,0.263,3.5
21176116,MAC005554,2012-11-30 16:30:00,0.31,3.5
21176117,MAC005554,2012-11-30 17:00:00,0.304,3.5
21176118,MAC005554,2012-11-30 17:30:00,0.272,3.5
21176119,MAC005554,2012-11-30 18:00:00,0.338,2.9
21176120,MAC005554,2012-11-30 18:30:00,0.303,2.9
21176121,MAC005554,2012-11-30 19:00:00,0.229,2.4
21176122,MAC005554,2012-11-30 19:30:00,0.077,2.4
21176123,MAC005554,2012-11-30 20:00:00,0.113,2.1
21176124,MAC005554,2012-11-30 20:30:00,0.146,2.1
21176125,MAC005554,2012-11-30 21:00:00,0.079,1.2
21176126,MAC005554,2012-11-30 21:30:00,0.137,1.2
21176127,MAC005554,2012-11-30 22:00:00,0.075,0.9
21176128,MAC005554,2012-11-30 22:30:00,0.11,0.9
21176129,MAC005554,2012-11-30 23:00:00,0.101,0.1
